# mass_1 mass_2 logzsol tau_1 tau_2 sf_start_1 sf_start_2 dust2_1 dust2_2 dust_index 
9955186109.81 27073385.7639 -0.929584261391 100.0 50.0 2.34215690664 0.995010366767 1.59444939344 0.7965467026 -1.23462775609 
35869311929.2 10803745.345 -0.174184005347 100.0 50.0 1.06038118976 1.08849463407 1.33866045174 0.554309336286 -1.0503701243 
13803584899.9 52274640.8625 -0.564439537188 100.0 50.0 3.54022230802 1.61397398068 0.161946846744 1.01045618256 -0.720839603835 
559756238143.0 5.73049329747e+12 -0.745295657932 100.0 50.0 1.82591500371 2.48900267768 0.0 0.423205816086 -0.575373726634 
111808030.857 72894609.2672 0.0156990638527 100.0 50.0 0.681729083976 1.66745123643 1.07726852437 0.557310411834 -1.24095187913 
66336537055.2 16717082694.2 0.0170716289196 100.0 50.0 0.392244916584 3.36373396566 0.154964760782 0.11617839223 -2.37978824489 
4907387945.27 76028733.4387 -0.607936292186 100.0 50.0 3.47824491607 2.99693179509 0.350155737291 0.0648006866992 -1.6762626656 
686971374.712 4721295579.19 -0.0926004583471 100.0 50.0 1.53261567198 0.27487888653 1.23480011655 0.897306051849 -1.5994670533 
180570334.625 31318560.2553 -0.166751278315 100.0 50.0 3.64830997542 3.28716569657 1.15232024876 0.517374516308 -0.838199582441 
38296002.2096 34587358.5678 -0.592470934181 100.0 50.0 3.13572626197 3.66158596382 0.0304893373809 0.629230387371 -1.1553881806 
61128007597.6 533383850214.0 -0.685399433439 100.0 50.0 0.354590777524 2.95343011011 1.2263465555 0.999393544666 -1.41766097162 
305105292.891 61439815.4296 -0.775361670575 100.0 50.0 3.6419948268 0.911479114881 0.661622779906 0.0 -1.88338014933 
116956861.395 876925465.261 0.109134287256 100.0 50.0 2.20108084176 3.67624667372 0.0 0.912620068207 -0.404606091567 
85117885.3034 187312557.903 -0.19243750768 100.0 50.0 2.32567618996 2.11944779685 0.257552309763 1.40508854233 -2.75485737391 
26167567356.8 159477808.111 -0.473966393407 100.0 50.0 3.47806549251 1.71395961299 0.832579239289 0.59143754664 -1.5072754721 
122101312.917 1978359867.9 -0.240152979368 100.0 50.0 3.83353558672 1.32270394259 0.0 0.473847094827 -2.14572167562 
409216192.424 12811984.7056 -0.376759753921 100.0 50.0 1.02530252805 0.963842304987 0.545519966859 0.0 -1.2222058507 
214207794.9 1188294122.4 0.0280957459112 100.0 50.0 3.17412608458 3.08674964827 0.0 1.02678912209 -1.92434480729 
22786896.5315 294006480.702 -0.242914049811 100.0 50.0 0.322236328066 2.22791532749 0.657923748491 0.0 -1.28915955588 
261405973998.0 376523125.645 0.157709527872 100.0 50.0 1.66971610224 3.65416115961 0.475375873267 1.53054550916 -1.14510047858 
519604763.418 53564339.6535 -0.114709875475 0.666399202639 0.289275088809 2.3056230594 2.50330237752 1.08334424928 0.0 -0.991360571689 
95435333.9839 55289440.7851 -0.00149683748172 0.35669408956 0.10524072683 2.30902263466 3.47120985917 0.00467222655765 0.257776203275 -1.59924430818 
275127236.538 464011168.797 -0.858191297917 0.203975585918 0.10079991802 1.72307480372 3.16041968129 0.769844179601 0.196522881016 -1.01768150428 
47348320676.7 4207413119.01 -0.511198854347 1.15723909405 0.153569860048 2.03791247316 0.106753608678 0.0 0.639873116956 -1.75058264207 
278349548.721 73482707.6269 -0.37827717993 0.702947354905 0.340248114348 3.87402530434 0.158735883902 1.33486795032 0.123857043254 -2.76732211301 
59862506.1702 739483952.014 -0.807847584938 0.388788869225 0.128103450467 0.734331342534 1.25727524013 0.653083945632 1.17814626313 -0.605637567559 
89795732.3008 110109545.259 -0.74823563673 0.298389287431 0.117887420491 0.599629422813 0.0602997598898 0.856505683792 0.0 -0.513272499698 
604088129.157 56926580.7299 0.0759914105595 0.6393173295 0.235448254786 2.91089908797 3.13469417635 0.376424832706 1.21584307698 -2.88275271321 
42932843597.6 45415042289.0 -0.00500243767327 0.480385261854 0.236425966231 0.0829912999539 1.5174333795 0.290668416651 0.456738168032 -1.48866969806 
462890579.015 61237296.7007 -0.8903774169 0.301193393484 0.146571245045 0.362163270756 1.55827743617 0.252341717751 0.0 -2.93515080999 
1.27937308337e+12 254225982.759 -0.588166508369 2.94584829227 0.211168007152 2.04297151579 3.27960989154 0.410275087517 1.06030746552 -0.501284206974 
587429701643.0 217994701557.0 -0.775535187587 0.513555189852 0.110663492546 1.66447493202 3.20823340872 0.426139012758 0.770993227353 -1.88772274002 
2071050440.25 8625551687.85 -0.553546935322 0.22013386816 0.105623777774 3.78630194741 1.25826464885 0.625685853799 1.06105228734 -1.91963724355 
7094838362.34 14341612442.5 -0.66681940626 0.629268919885 0.219238897763 2.12836990222 1.67021981856 0.267830495719 0.260529576907 -0.915115472091 
761663247.599 4418323262.98 0.152809543209 0.807389887316 0.175638006891 2.76778396426 0.256731038391 1.80747548943 0.82736582632 -1.30948069859 
14332905530.0 18669316247.0 -0.67286707127 0.235659152451 0.112702256797 2.5025979814 2.87114931339 0.209202281771 0.309703256307 -2.98349874928 
86565490.0561 56538566.943 -0.20818522006 0.930991654732 0.331339171363 0.363501976608 2.17132063815 0.492202988191 1.18067526487 -1.72088038356 
1306866315.13 23784177395.9 -0.0674838948075 0.218575893978 0.105713259893 3.82998827385 3.99453728684 0.15509481969 0.400610372325 -1.08964257567 
78915291496.0 37093355400.7 -0.0651628860368 0.767488818056 0.170521361716 2.58237692504 3.28159535387 0.0 0.629846316367 -0.733829262889 
729183754134.0 220693860.387 -0.046273640977 1.29249344515 0.598482887959 2.07706849534 0.697758859689 0.746127065738 0.139170433443 -1.70890841628 
97564453160.4 19815398.6496 -0.381834134984 0.718142874189 0.25521638123 12.9957771972 12.7542883238 0.680471186132 0.0 -1.827962768 
763679283113.0 759494935.189 -0.631049162397 0.29416129605 0.131319422978 12.5831867585 12.4185529926 0.358299226047 0.487296675867 -0.991853361898 
