# logmass sfr_fraction_1 sfr_fraction_2 sfr_fraction_3 sfr_fraction_4 sfr_fraction_5 dust2 logzsol dust_index dust1 duste_qpah duste_gamma duste_umin 
10.0242742751 0.00885613595581 0.301094967952 0.458194003687 0.149228333388 0.0512678918087 0.405420311361 -1.33293069058 0.241914184886 0.368774453486 8.22658623598 0.942599808563 8.66677863054 
10.8730178821 0.204606020718 0.0186366533033 0.346228952885 0.269151924914 0.05719215784 0.721536739371 -1.11134481001 -0.441398745071 1.02526591906 8.53234501156 0.476383450916 15.1159842386 
10.2969313921 0.00624556924354 0.496081165204 0.258972922676 0.0877878250544 0.0782394475565 0.596328316995 -0.708571922376 -0.151138809091 0.123836961913 2.84392042348 0.911264725628 2.01540991237 
10.558561117 0.0303136369855 0.293027172337 0.114441040367 0.250653276123 0.133305200341 0.536042197502 -1.96778207872 0.240312034057 0.0274348178033 9.74782867362 0.830496828056 10.4303985076 
10.6414775937 0.0608639601318 0.173771520138 0.0237216344654 0.410133690681 0.179267149262 0.587810343472 -0.524270844369 0.115770772839 0.104072653555 0.7499533049 0.468153535996 3.97982448425 
10.5544139456 0.180454530822 0.394630567369 0.0162305834012 0.246487648335 0.0520876168282 0.680447112775 -0.79245751615 -0.807446967954 0.277691909538 8.18876629011 0.407711454913 3.85425893757 
10.415373687 0.08546580013 0.223045333453 0.0464982718686 0.15955261009 0.184478402561 0.318165911429 -1.67645876885 -0.328889154931 0.39434049663 0.884040063391 0.251635278389 9.69432848146 
10.1953846242 0.00409897812217 0.324643402079 0.487206192007 0.151958879666 0.0183414477048 0.300167605511 -0.325937154923 0.152185064294 0.205356731501 4.81812376082 0.941744933305 7.46036366085 
10.5421432985 0.0716588778091 0.0292763956434 0.13010119546 0.134671375539 0.162528169017 0.519411390631 -0.114674814991 -0.407036728756 0.698608124864 8.38133520269 0.216380145519 16.6456231477 
10.260110623 0.141231226959 0.265688492647 0.325555466516 0.0223337196602 0.0583508702989 0.00621178208008 -0.253857838961 0.290668812335 0.00577309523244 9.70352988223 0.092841264483 12.8386836918 
10.9836676633 0.275445509832 0.497180731207 0.0198560402922 0.0151483845789 0.108347539475 0.67378252254 -1.24901328404 -0.240755927206 0.484900782088 9.88870195161 0.0271869933441 13.8381054757 
10.3632851723 0.196820759024 0.188638905153 0.222954146782 0.0861599492011 0.158042293515 0.638955773404 -1.88623972773 0.0436247100018 0.102732406457 0.934536753015 0.0837294584747 0.308410485435 
10.1917754328 0.230913192532 0.000387189693976 0.0416215060371 0.0549421549212 0.560955540876 0.568149746353 0.0661091543611 -0.839665750919 0.0344294177598 2.29292424792 0.159266311369 11.9770760907 
10.6596312866 0.12550148154 0.00371919284431 0.283863528061 0.0612025033458 0.250494306149 0.614524286859 -0.960905561321 -0.119174052636 0.524421096566 3.33720624106 0.925237674073 5.29179985862 
10.0297846395 0.00519848804235 0.0377062316084 0.169346097665 0.0490560781213 0.0569813431324 0.444970120187 0.0962051647513 0.0532076323474 0.314220524009 7.36939013174 0.671292690646 0.840014003696 
10.279748193 0.0896973144499 0.00199424367853 0.418024240093 0.17728765878 0.293030900789 0.635965109778 -1.88616992185 0.152130670525 0.665141789651 5.19520693904 0.41653244013 14.1542256311 
10.4328536321 0.0126374182565 0.141412676063 0.0483494060235 0.0397036486489 0.304370503023 0.144067664589 -1.06860134702 0.0340003504937 0.145847360117 8.83682090016 0.511890467616 2.91605435074 
10.771417792 0.088101620431 0.0496137409802 0.264028519733 0.117887584942 0.0637515071412 0.453931020176 -1.05899527171 0.191452202791 0.073588296647 3.54466936616 0.88268017995 14.3499679312 
10.9260783569 0.0582969669655 0.145212047616 0.0581575125983 0.0693399231216 0.134949239148 0.459314442925 -1.50244085072 0.4 0.499947978785 6.50614548174 0.538284935671 10.3544777178 
10.8004269972 0.0894734946924 0.193871572709 0.114304812737 0.0225834804968 0.183257003338 0.314056062383 0.183578718038 0.311292182196 0.268429163525 6.63194590244 0.976976575026 4.08235531103 
10.1139619416 0.129101095606 0.424444270932 0.00839368719581 0.156720075131 0.0949854841743 0.26715361117 -1.61780864185 0.4 0.366579898413 8.03767524706 0.00217207992948 10.2867722128 
10.0397325407 0.482013151199 0.271786479954 0.138910244901 0.0366790251985 0.0225422940149 0.327375323688 -0.291023367704 -1.4 0.130414568397 9.5458895653 0.883596019192 6.17861766638 
10.3866113898 0.558473437971 0.0215956478451 0.128972295286 0.151881943645 0.050652365803 0.587622403521 -1.01296367341 0.4 0.395941220436 0.392537642217 0.459340687384 22.2533441971 
10.0521419408 0.236621834404 0.239395630334 0.153650604684 0.0308397999998 0.032165791082 0.0407663190342 -1.82823288056 0.4 0.0358846396843 6.01232538465 0.668788197983 8.42688301271 
10.7659347459 0.0415079379886 0.186074480791 0.425370376199 0.0960593924923 0.060903604422 0.582620437733 -1.327934901 0.4 0.457464673831 3.02311693207 0.786519379722 22.4372142095 
10.5379678474 0.444803816737 0.158395583121 0.121700204373 0.0471273792722 0.110008499485 0.409278136616 -1.0774743753 -0.47936324285 0.577754196358 5.46894725889 0.27007184255 23.7042677541 
10.1446884778 0.0307306375452 0.0652452336618 0.296485139568 0.356193348618 0.205887745446 0.479885498724 -1.5901006935 0.4 0.669304874478 1.04898758681 0.558783506964 20.1979998072 
10.753327172 0.0669492830796 0.523916505128 0.120188924819 0.0555182772061 0.122934106794 0.352492109096 -1.03660208685 -0.124745793572 0.394145967065 6.04655599593 0.222544786425 2.94359388013 
10.5845596367 0.000959727461267 0.0199628333319 0.472897700828 0.0881736777538 0.0157906941248 0.339354982532 -0.874496604369 0.161796588688 0.506218234819 9.38065462697 0.555022222646 5.71382385294 
10.4398642461 0.296464405462 0.219967828368 0.0482357128999 0.102474313575 0.140254351116 0.131758528749 -1.79791434876 0.4 0.0398334345929 7.33116121377 0.968115782363 12.323179669 
10.1095192761 0.250436410022 0.10759153809 0.134724205589 0.365495901387 0.124996538283 0.260231360927 -0.739349671722 -0.40180373929 0.291873336166 5.54237357814 0.0467787031381 5.07960029754 
10.1971017797 0.467576425453 0.0839107719424 0.00421893186418 0.185216720482 0.0996653351525 0.479826257445 -1.04358699018 0.00137167698049 0.41119405881 2.16378046745 0.339779584087 14.5300743653 
10.1563314114 0.0631462973921 0.26120369971 0.0682994824833 0.163262857697 0.198434857939 0.415787363826 -0.95648743204 -0.0535349334329 0.286567857657 5.13901174532 0.470750201706 9.16209700533 
10.7480341575 0.0414257592683 0.275276571863 0.00308552841513 0.151388609886 0.400517181409 0.747954385769 -0.630576053793 0.4 0.217450975842 0.195564030422 0.450656416034 11.7384321614 
10.8433010068 0.130426510217 0.286109568269 0.137271680566 0.0600290866582 0.201719010808 0.208375750063 -1.92963607609 0.4 0.256095952028 7.64067308941 0.0151448148648 9.52637330448 
10.4869812424 0.20682538604 0.0105914242112 0.0788546484108 0.372210213751 0.0852699894898 0.386479421345 -1.64789456399 0.4 0.354031718088 8.95290847276 0.00532854500278 3.23329640204 
10.6724754719 0.139881224602 0.108603813978 0.105914541453 0.0439488581792 0.436166091919 0.63886881645 -0.34741634986 0.31424834986 0.177822235455 5.04660182821 0.404234128021 23.6399421896 
10.4221593535 0.191648285742 0.14976688243 0.129817958164 0.00823941418486 0.0421863792028 0.704042044249 -0.872151183381 -0.879777249322 0.749244475086 7.32081421726 0.667296095162 3.79819816228 
10.2733814136 0.0939213847666 0.415154722751 0.137590829575 0.012999699408 0.274896278415 0.48852730583 -1.69761496774 -0.55368996465 0.687592654499 2.88653013712 0.743924734755 18.9486800408 
10.4209740464 0.117411474427 0.24343649694 0.11159661577 0.173965331171 0.036385628602 0.251773732919 -1.33949871021 -0.0715846858855 0.300792680999 9.64641698772 0.295676693927 4.60986512771 
10.7086077948 0.109645327926 0.19025520895 0.00621245451994 0.192182127198 0.0893121374669 0.299913901003 -0.469764308148 0.4 0.261820440994 1.15767996115 0.387084859163 12.9802523165 
10.8682820688 0.313964877976 0.0702596735707 0.107990409884 0.187723108821 0.226385572169 0.389119380509 -0.538006281873 0.351984065664 0.387322908576 6.64864900246 0.570145941247 2.56119657494 
10.9301419333 0.199374126171 0.00269236757454 0.524600465444 0.0730262254776 0.104092538569 0.47706584483 -1.53474873504 -0.471136738362 0.203885242457 1.97781821103 0.483346574708 0.398830093365 
10.5992858107 0.0316188726015 0.0556224741897 0.411630393282 0.124390703681 0.0508194641107 0.231409469239 -1.75388824225 -0.118430720586 0.0775635434588 8.21724294426 0.693521284936 20.3042086336 
10.0878757204 0.0195718833101 0.146169558072 0.209884779864 0.0803680553037 0.0825394910921 0.0209789552946 -0.641223457549 -0.198791474493 0.0312251553997 1.63647125794 0.706279187622 21.4051246025 
10.8753167409 0.121743542195 0.147209500283 0.0522334463933 0.304905595718 0.31106678393 0.471395900769 -1.87911995205 0.0531140177302 0.0915444523007 1.09041033587 0.956018256384 16.0857854819 
10.4495699789 0.0464552364187 0.351927868386 0.243800259867 0.136438062279 0.152193422222 0.0346848111156 0.0480942817502 0.311402202419 0.0106411327202 6.99690291901 0.251363401173 6.91126192176 
10.9262316563 0.0620001022032 0.0438704466272 0.141671198839 0.246114620508 0.270152385388 0.0889953645994 -0.662479440509 0.395677991215 0.12779848345 2.85703575188 0.945504333086 9.38299390521 
10.7871055536 0.0586252087516 0.031066207505 0.334516002097 0.00601613746924 0.443862661555 0.345491610021 -0.184130342717 -0.0254165136617 0.263518925566 4.25302222411 0.346909119863 22.1970820977 
10.6522258047 0.201684583641 0.220227915729 0.301508107582 0.00295034972751 0.0404634236292 0.0148872949392 0.155458269293 -0.216699574377 0.000285561161734 1.58659844629 0.337912863636 21.8271851589 
10.86408596 0.166809457814 0.252508968406 0.395082836919 0.106212410232 0.031563272415 0.738024487191 -0.191070723695 0.4 0.218139913638 1.79435796052 0.261074452401 21.3195131614 
10.442129278 0.252804719549 0.0425876446391 0.0500194920921 0.223130977195 0.213647364376 0.688177152231 -1.53071879343 0.0263433142414 0.681598073498 7.73466202019 0.0108329245112 21.1071472087 
10.2562651641 0.319264931914 0.11066633921 0.0457902853027 0.332380841361 0.0361948537218 0.645907495272 -1.75871317131 -0.233693870735 0.661180691959 5.40654368342 0.264392399653 1.39958276967 
10.7645045406 0.0523918788194 0.338049432549 0.114483257723 0.093298980387 0.29384774757 0.606730881466 -0.624891809276 -0.0386998652751 0.520837302145 5.84832508654 0.535746583264 22.7492856618 
10.8597342935 0.123591155881 0.0478848480457 0.415702875469 0.11570875453 0.29588241704 0.733625040507 -0.504747111018 -0.2531212872 0.79218754169 9.73911136239 0.705631783378 14.7203252196 
10.0823998688 0.0929384950718 0.079629885856 0.204418803498 0.343431272909 0.0298594290734 0.614160073882 -0.910945188067 -0.0499794235121 0.0138306641281 4.46709462754 0.946910256163 2.07212267599 
10.8236591187 0.432224632895 0.229770329552 0.0635943420864 0.216803015245 0.0545523081052 0.54363899763 0.13580831013 -0.384145227429 0.111498060175 5.54579050602 0.890292270935 24.7420717778 
10.0203506905 0.163522376066 0.239735578702 0.0663161518463 0.0902077034341 0.187353549243 0.442350361065 -0.584390538342 0.4 0.524008480504 4.53822170622 0.0811604699438 15.4229282595 
10.6207598817 0.143181645212 0.39377176489 0.122241483925 0.0932355857657 0.0510140013172 0.304302939841 -1.52504804378 0.261169370546 0.343108201042 9.84868480717 0.432230551556 10.3417314632 
10.1827169921 0.0387700261118 0.0826194731085 0.769496833249 0.0333896928389 0.0460967799972 0.727945706585 -0.338693039629 0.0587018094383 0.0643370289914 7.6022065054 0.671371700754 10.2165317343 
10.3398372594 0.300146679411 0.0553828109158 0.0962553948838 0.21544357138 0.0757638995415 0.47213379081 -1.1267922889 0.154458296735 0.626740922464 0.842278666845 0.669852753441 4.89666070677 
10.8338047337 0.250302542516 0.11046503829 0.120938312358 0.107757309063 0.11925321624 0.51608266053 -0.164968630995 0.239132126405 0.0227737677378 5.05610276537 0.719719524177 7.13885235941 
10.1097521368 0.153644960316 0.146636515781 0.260898276872 0.0979717013128 0.205938141985 0.444028284553 -0.248581824882 -0.438694286458 0.144676329723 6.11341069007 0.569268108604 7.20851910175 
10.3349779606 0.034784098564 0.206369672375 0.215327985731 0.39615603535 0.0980856700393 0.285287152415 -0.491965259045 -0.27964671711 0.00401449048134 0.0948868116046 0.251133217283 0.757745873329 
10.4033054519 0.178050538667 0.185828879145 0.311174597154 0.00391666590048 0.111559003462 0.387006529475 -1.4860903281 -0.301570780431 0.484244466736 1.49202530738 0.00126368340998 7.64835596964 
10.0387715991 0.302189535098 0.150373499353 0.257761795269 0.166035719617 0.123615968855 0.268879094694 -0.0619591357558 0.243870556366 0.394069136554 5.71771630188 0.0361618695056 3.13574813904 
10.6271544308 0.0649077979598 0.0823952439702 0.0195748757123 0.187086051097 0.63074286712 0.612634429697 -1.36596966699 -0.0453829596996 0.338820742578 2.34081725836 0.0823891445159 3.75498336653 
10.1375175949 0.0412027677447 0.24366105114 0.320406847099 0.0354927795924 0.335173048792 0.645181845461 -0.0825820077263 -0.328347328406 0.91699479861 2.2943961205 0.518834755258 18.7533478805 
10.2537016526 0.339715322062 0.11625523659 0.211998039001 0.163575996067 0.0687818539256 0.0340528008399 -0.00496208532589 0.4 0.0246158785401 3.72514079631 0.161879395069 6.68026329594 
10.6831291035 0.070426256768 0.0532193525212 0.302814027401 0.486269506229 0.0268965271169 0.293912390456 -1.38948884777 -0.49908272102 0.348607050326 4.85264011819 0.233715714029 3.83032904391 
10.2755920677 0.116026072711 0.360568937035 0.0195314493135 0.0141601995734 0.389389508191 0.267593311332 -1.21377017069 -0.27030516941 0.123778812765 9.37738726425 0.777121817327 13.1689052832 
10.6952210304 0.0552267373449 0.0529776862448 0.0128519131669 0.426215940558 0.386951083723 0.599700305114 -1.89944690582 -0.097823693277 0.342267562397 0.965729932045 0.875456777352 10.1687042301 
10.5672302484 0.526541858785 0.0138303188056 0.000747765199272 0.302064163532 0.122441870246 0.134388661839 -0.136244497762 -0.327051984 0.0549212297271 1.03731814926 0.217132157966 15.8077801759 
10.7958521782 0.0658960274138 0.455565821976 0.203860722785 0.173397261268 0.016767046404 0.566539312762 -1.27421298045 -0.231459882547 0.293707242615 4.5700264599 0.256855470302 18.2233296675 
10.3416330085 0.104550598155 0.138540963629 0.0864370766339 0.526029731863 0.131676127864 0.325419122322 -0.906084364431 0.4 0.274324999937 3.31608520405 0.307840799597 10.9811453259 
10.8717294293 0.288303803723 0.0768535782823 0.107249017266 0.314163410755 0.103987707011 0.299277573409 -1.63867000447 0.4 0.436535472973 8.27884523509 0.743122133177 20.4259603558 
10.2407133251 0.0295578972083 0.0707209842232 0.365565039049 0.0850763545539 0.182579633596 0.344956795642 -0.402523365402 -0.706712236022 0.508809297647 2.27741217465 0.814476609652 6.27238370841 
10.6106026668 0.107357073465 0.105494893144 0.200069359612 0.425103950441 0.148463051905 0.588305720009 -1.64010943903 -0.42055408259 0.43895468913 9.39432651321 0.500269586347 1.7599243019 
10.0474178262 0.105692396659 0.314080295524 0.115746465702 0.276831962832 0.0783284676777 0.689701333299 -0.270403961207 -0.254660175152 0.108053309464 9.86178074743 0.0727884181796 7.54525472362 
10.4418626436 0.0934218599006 0.358553649847 0.00442427162212 0.210227846725 0.0155579646601 0.739577252296 -1.95840944659 -0.579519568966 0.201559536277 6.22742085594 0.146215795884 20.3191414019 
10.5940029357 0.216293970399 0.316605138775 0.204969716844 0.0567662723966 0.0238180047437 0.315723501892 -0.687074522617 0.13347562311 0.165190652567 9.59320761608 0.741165761976 10.6455338762 
10.1094532298 0.0268255402704 0.0306442177245 0.0334322462274 0.180064307466 0.486092295279 0.0310980714559 -1.12021390811 0.4 0.000573538010162 4.88455508689 0.0271277766063 18.2836041379 
10.2510534446 0.0126752876142 0.260203635385 0.0804009657948 0.371238861824 0.248457194649 0.000913379934157 -1.41251970114 0.4 0.000799133995687 4.04941759001 0.899423864772 20.1810881455 
10.6337801385 0.316791157973 0.144799574377 0.0679971716452 0.358925770779 0.060644190921 0.238845323261 -1.97615497889 0.344330754628 0.0497291531204 3.47183507224 0.656664918899 23.6512785197 
10.2738419248 0.0812945670024 0.516728326759 0.141574584288 0.0788546297536 0.111372173247 0.501373568334 -1.22568293832 0.4 0.0525639023799 5.52298639392 0.534749757247 6.54650058342 
10.8811721508 0.109815518406 0.21720037002 0.080837372895 0.145185947271 0.168965535691 0.666573371009 -0.403105190849 0.4 0.462331564962 5.0797663241 0.38191078343 18.9258784711 
10.1175838916 0.0814594236492 0.00781715266654 0.0203244038044 0.060451701431 0.422828647261 0.592360205238 -0.228813420268 0.229256100409 0.766661958643 8.73404927981 0.93263703881 5.45819119008 
10.7378391453 0.423947908536 0.0863446053613 0.168433727818 0.0117135074585 0.061223562833 0.733832258564 -1.33279458906 0.4 0.227984122345 9.24245590611 0.585367829906 20.9841403351 
10.0292762529 0.355895211645 0.0336841475322 0.0481377274074 0.136384592862 0.0224012710548 0.250081887111 -0.0521149666488 -1.14633305289 0.166620841087 5.7413348937 0.278404390478 14.8119552238 
10.7346627212 0.105561075469 0.0582712567432 0.162828204919 0.273752192387 0.305403690628 0.279424475224 -0.455060381403 0.4 0.185234623394 0.642571705053 0.239028217788 17.525646945 
10.272691091 0.130480075049 0.164267978971 0.247566631343 0.0975234525451 0.0100127339924 0.483135533609 -0.854362314294 -0.709608686249 0.15391856778 4.68714828134 0.504649353578 9.27476030868 
10.5748428919 0.0532556457776 0.169411070651 0.171034661029 0.487393844091 0.0396207679213 0.616196444206 -1.65142312607 0.4 0.884543755087 8.93752796398 0.387393120535 22.7914087989 
10.6425748959 0.31550134608 0.231414932319 0.0271781969475 0.0968421212661 0.0215652865258 0.187335003118 -1.30238935291 -0.923688741225 0.0243534004646 2.03574205807 0.00156151427727 4.53877248414 
10.7126245113 0.168324207551 0.377260517726 0.196366446317 0.0217822535498 0.114018665247 0.669922483216 -1.69576837191 -0.259222308306 0.856771325474 0.672971207369 0.0044767271838 18.5162649297 
10.4013669551 0.215272912533 0.126996755199 0.307066609824 0.0337877607166 0.0533287145145 0.68882883794 -1.19033882371 -0.430510791392 0.173205704099 8.63542887858 0.357718039593 4.98817425472 
10.5841041702 0.306381538585 0.000872310011693 0.0527725655439 0.434978116275 0.0294364267702 0.536285008634 -0.431910865096 -0.1607218882 0.748356206042 5.86727871518 0.29835796929 8.21355749727 
10.5797098665 0.0375690599728 0.0134540202361 0.158371891619 0.14483073864 0.429233147381 0.162737647139 -1.10746181835 -0.367666341041 0.160317319067 4.54283043631 0.721207168731 11.217371862 
10.1101616135 0.292208915836 0.125924335012 0.15131583086 0.0104633739259 0.354528548675 0.345756613125 -1.11766296812 -0.419563410247 0.493332713904 5.98296984208 0.37134166126 0.880756038055 
10.8825318338 0.0427640992981 0.41621725171 0.152374487069 0.297322645961 0.0334804240159 0.219420862187 -1.20142502079 -1.04011756487 0.177900434264 5.82270417253 0.465531429445 5.04186419562 
