# mass_1 mass_2 logzsol tau_1 tau_2 sf_start_1 sf_start_2 dust2_1 dust2_2 dust_index 
421380829.584 11133545.1627 -0.659495760278 0.271733118939 0.134805016199 2.23580089059 1.53218862716 0.443412994833 0.0 -2.52025855613 
939426857.671 41806296.7618 -0.837083395241 1.76769826326 0.763130772487 0.211527213795 0.541443900843 0.593159729879 0.129403546277 -2.49340491668 
907557574606.0 5200895330.87 -0.40494686609 2.62273727074 1.11240522422 0.846173095159 2.08157519516 1.48575197411 0.937049666531 -1.57754850573 
73495931.7936 619899919.911 -0.51518040747 0.44479994454 0.177777535216 3.31500320938 1.31614508507 0.788372601547 1.21100127334 -2.88353805968 
148025470089.0 233364809414.0 0.056177979337 0.279604532862 0.125293631033 1.94096897338 0.0667309689873 0.127907238074 1.50188919089 -2.58836868744 
2.60079993907e+12 1.32160256944e+12 -0.0114159286695 1.07727269119 0.163276032283 0.809480722414 0.354639701614 0.963643658656 0.391379137674 -1.55095843302 
14200763.4748 26540431.2382 -0.0942477069471 0.568870883405 0.121860466847 1.28102379796 1.54749705816 1.13196899104 1.01602582756 -1.01483540582 
71289503.7522 291994473.27 -0.892221552934 0.62316233468 0.156364401042 3.87735516688 3.38787675388 1.34171595919 0.873544275184 -0.471507501026 
10615970489.2 24232876.3824 -0.108700817325 1.50532958212 0.62746166768 2.13452947041 3.62227948076 0.72268525797 0.403279908246 -1.51415069005 
353788312.792 198188042.793 -0.88070680463 1.2828645772 0.395034569492 0.652823352477 0.45281063511 0.254605733372 1.32566229588 -2.87698205954 
258516654.499 125062335.172 -0.843052877604 1.10281483293 0.45781976347 3.18077961497 0.651260875452 0.0 0.232158865885 -1.31140112777 
3202488780.91 736672739.31 -0.472129888841 1.08286879054 0.468896172833 1.77005193227 0.197809692082 1.39541305601 0.694224855554 -1.71153377046 
103605522.091 1683442371.45 -0.487632247785 1.92132375221 0.470205410812 0.0637922507497 2.22068100875 1.57083716803 0.0 -0.943468220929 
1780121898.71 77373056.5632 -0.81756581021 1.02535087022 0.359774724917 1.73496626388 1.40595545464 0.232950342278 0.723609763833 -1.12478171332 
17554316.7035 343045150.015 -0.413697749278 0.932302792115 0.25394206045 2.19374090761 0.431857453124 0.982111392332 0.0 -1.03671482188 
4017797356.79 4391748508.38 -0.526447407643 1.77417507017 0.126602797055 0.520332691256 3.88005343166 0.589536188791 0.827356949755 -2.89776975742 
39627319322.0 704615048932.0 -0.0554791206253 0.240201449901 0.108205444047 0.672007396583 2.6741035312 0.0 0.815886763345 -2.49739515523 
21851363128.5 901180614.525 -0.902286009712 0.752932185082 0.183960809791 1.27587280441 3.70459548815 1.04573097156 0.991964270861 -2.59351058209 
14785072759.3 9418243093.34 -0.84251944012 0.366298860399 0.159762083965 3.72783587724 2.74276654642 0.650287518647 0.338294198692 -1.87131638226 
564186190.702 617839775.401 -0.0921089445881 0.282521351595 0.140878949873 3.67305533212 2.18206929659 0.0 0.807938650461 -0.677083837451 
